Gender,Primary_Device,Exceeded_Recommended_Limit,Health_Impacts,Avg_Daily_Screen_Time_hr
Female,Smartphone,TRUE,None,6.02
Male,Smartphone,FALSE,None,0.66
Male,Laptop,TRUE,None,6.66
Female,Smartphone,FALSE,None,2.9
Male,TV,TRUE,None,3.0
Female,TV,FALSE,None,0.0
Female,Tablet,FALSE,None,2.95
Female,Smartphone,TRUE,None,6.65
Female,Smartphone,TRUE,None,4.49
Female,Smartphone,FALSE,None,0.0
Female,Tablet,FALSE,None,0.0
Female,Laptop,FALSE,None,2.79
Male,Smartphone,FALSE,None,1.91
Female,Smartphone,TRUE,None,2.7
Male,TV,TRUE,None,5.29
Male,Tablet,TRUE,None,6.91
Male,TV,FALSE,None,2.12
Female,Tablet,TRUE,None,4.06
Female,TV,TRUE,None,2.22
Female,TV,TRUE,None,4.01
Male,Smartphone,TRUE,None,4.49
Female,Smartphone,FALSE,None,2.11
Female,Smartphone,FALSE,None,0.0
Male,Smartphone,TRUE,None,4.05
Male,Laptop,TRUE,None,4.85
Male,TV,TRUE,None,5.42
Female,Smartphone,TRUE,None,5.45
Female,Smartphone,FALSE,None,2.55
Male,Laptop,TRUE,None,4.81
Female,Smartphone,TRUE,None,2.81
Female,Smartphone,FALSE,None,2.96
Female,Tablet,FALSE,None,0.99
Female,TV,TRUE,None,9.79
Male,Smartphone,FALSE,None,2.52
Female,Tablet,TRUE,None,2.16
Female,Smartphone,FALSE,None,1.07
Female,TV,FALSE,None,2.02
Male,TV,FALSE,None,2.93
Female,TV,TRUE,None,2.12
Female,Smartphone,FALSE,None,2.78
Male,TV,TRUE,None,2.57
Female,Tablet,FALSE,None,2.6
Female,Smartphone,FALSE,None,0.4
Female,Laptop,FALSE,None,2.66
Female,Smartphone,TRUE,None,3.64
Male,TV,TRUE,None,3.75
Male,TV,FALSE,None,0.0
Female,Smartphone,FALSE,None,1.52
Female,Tablet,FALSE,None,0.0
Female,Smartphone,FALSE,None,0.0
Female,TV,FALSE,None,1.52
Male,Tablet,TRUE,None,2.82
Male,Smartphone,FALSE,None,0.0
Female,TV,TRUE,None,2.16
Male,Smartphone,TRUE,None,4.73
Female,Smartphone,FALSE,None,2.76
Male,Smartphone,TRUE,None,5.99
Male,Laptop,TRUE,None,3.74
Male,TV,FALSE,None,0.0
Male,TV,TRUE,None,8.38
Male,Smartphone,TRUE,None,3.01
Male,Smartphone,TRUE,None,5.97
Male,TV,TRUE,None,5.44
Female,Smartphone,TRUE,None,7.65
Male,Smartphone,TRUE,None,6.25
Male,Smartphone,TRUE,None,5.3
Female,TV,FALSE,None,0.96
Male,Laptop,FALSE,None,2.7
Male,TV,TRUE,None,3.61
Female,Laptop,TRUE,None,3.51
Female,Smartphone,TRUE,None,3.86
Female,Tablet,TRUE,None,2.17
Female,TV,TRUE,None,5.43
Male,TV,FALSE,None,1.77
Male,Smartphone,FALSE,None,0.0
Male,Tablet,FALSE,None,0.0
Male,TV,FALSE,None,0.84
Male,TV,TRUE,None,2.39
Female,Laptop,TRUE,None,5.19
Female,Smartphone,TRUE,None,4.57
Female,TV,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.93
Male,TV,TRUE,None,7.03
Male,Tablet,TRUE,None,6.82
Female,TV,TRUE,None,3.19
Female,TV,FALSE,None,0.98
Female,Smartphone,FALSE,None,2.64
Female,Smartphone,FALSE,None,1.43
Male,TV,TRUE,None,5.26
Male,TV,FALSE,None,2.55
Male,TV,TRUE,None,4.08
Female,Smartphone,TRUE,None,4.59
Female,Smartphone,FALSE,None,2.56
Female,Smartphone,TRUE,None,4.63
Female,Smartphone,FALSE,None,2.42
Male,Laptop,TRUE,None,4.78
Male,TV,FALSE,None,2.92
Male,Smartphone,FALSE,None,1.82
Female,Smartphone,TRUE,None,4.69
Female,Laptop,FALSE,None,2.89
Male,Tablet,TRUE,None,4.61
Male,Tablet,FALSE,None,0.14
Male,Smartphone,TRUE,None,5.0
Female,TV,FALSE,None,2.81
Male,Smartphone,TRUE,None,3.05
Female,Smartphone,FALSE,None,1.24
Male,TV,FALSE,None,1.63
Female,Laptop,FALSE,None,1.7
Female,Smartphone,FALSE,None,1.81
Female,Smartphone,TRUE,None,3.75
Male,Tablet,FALSE,None,1.34
Female,Smartphone,TRUE,None,4.41
Male,Smartphone,FALSE,None,0.77
Male,Smartphone,FALSE,None,1.63
Female,Smartphone,TRUE,None,4.24
Male,Smartphone,TRUE,None,2.92
Female,TV,FALSE,None,2.69
Female,Smartphone,TRUE,None,2.7
Male,Laptop,FALSE,None,2.4
Male,Tablet,TRUE,None,4.28
Female,TV,TRUE,None,2.74
Female,Smartphone,FALSE,None,1.66
Female,Smartphone,TRUE,None,2.69
Male,TV,TRUE,None,4.37
Male,Smartphone,FALSE,None,0.55
Female,Smartphone,FALSE,None,2.57
Female,TV,TRUE,None,3.85
Female,Smartphone,FALSE,None,0.0
Female,Smartphone,TRUE,None,3.06
Male,Smartphone,FALSE,None,2.41
Male,Tablet,FALSE,None,0.62
Male,Smartphone,TRUE,None,3.14
Female,Smartphone,TRUE,None,3.76
Female,Smartphone,TRUE,None,5.1
Female,Smartphone,TRUE,None,5.92
Female,Smartphone,FALSE,None,2.65
Female,Smartphone,FALSE,None,1.62
Male,Tablet,FALSE,None,0.0
Male,Smartphone,TRUE,None,4.29
Male,TV,FALSE,None,1.15
Female,Tablet,FALSE,None,2.24
Male,Laptop,TRUE,None,4.65
Male,Smartphone,TRUE,None,5.89
Female,Smartphone,FALSE,None,1.79
Male,Smartphone,TRUE,None,5.47
Male,Tablet,TRUE,None,4.24
Male,Smartphone,TRUE,None,2.99
Male,Smartphone,TRUE,None,2.68
Female,Laptop,TRUE,None,5.09
Male,Smartphone,FALSE,None,1.86
Male,Tablet,FALSE,None,1.68
Female,Smartphone,TRUE,None,6.59
Female,Smartphone,TRUE,None,5.16
Female,Smartphone,TRUE,None,3.16
Female,TV,TRUE,None,2.71
Male,Tablet,FALSE,None,0.0
Male,TV,TRUE,None,3.56
Female,Smartphone,TRUE,None,7.74
Female,Tablet,FALSE,None,2.74
Female,Smartphone,FALSE,None,2.77
Female,Smartphone,TRUE,None,3.35
Male,Smartphone,TRUE,None,4.42
Male,Laptop,FALSE,None,1.91
Female,Laptop,FALSE,None,2.35
Female,Smartphone,FALSE,None,0.59
Male,TV,FALSE,None,2.93
Female,Tablet,TRUE,None,2.66
Male,TV,FALSE,None,0.0
Male,TV,TRUE,None,5.06
Male,TV,TRUE,None,5.58
Female,TV,TRUE,None,5.03
Female,Laptop,TRUE,None,3.84
Female,Tablet,FALSE,None,1.21
Male,Laptop,TRUE,None,3.97
Female,Smartphone,TRUE,None,4.44
Male,Smartphone,FALSE,None,0.0
Male,Laptop,TRUE,None,5.61
Female,Smartphone,TRUE,None,4.56
Female,Smartphone,FALSE,None,0.08
Male,Smartphone,TRUE,None,5.5
Male,Smartphone,TRUE,None,4.93
Male,Smartphone,TRUE,None,6.42
Female,Smartphone,FALSE,None,1.94
Male,TV,FALSE,None,1.67
Male,Smartphone,FALSE,None,1.73
Female,Smartphone,FALSE,None,2.77
Male,TV,FALSE,None,0.0
Female,Laptop,TRUE,None,5.24
Male,Smartphone,FALSE,None,1.64
Female,TV,TRUE,None,3.64
Male,Tablet,FALSE,None,2.81
Male,Smartphone,TRUE,None,4.76
Female,Smartphone,TRUE,None,4.36
Male,Smartphone,FALSE,None,1.75
Male,Smartphone,TRUE,None,4.85
Male,Smartphone,TRUE,None,5.59
Female,Smartphone,FALSE,None,0.29
Male,TV,FALSE,None,2.83
Male,Smartphone,TRUE,None,5.11
Male,TV,FALSE,None,0.0
Female,Smartphone,TRUE,None,4.2
Male,Tablet,TRUE,None,2.32
Female,TV,FALSE,None,0.0
Male,Smartphone,TRUE,None,3.19
Male,TV,TRUE,None,3.73
Male,Smartphone,TRUE,None,4.35
Female,Smartphone,FALSE,None,2.96
Female,TV,FALSE,None,2.44
Female,Tablet,TRUE,None,3.34
Male,Tablet,FALSE,None,0.38
Female,Smartphone,FALSE,None,2.75
Female,TV,TRUE,None,2.66
Female,Smartphone,TRUE,None,3.89
Female,Tablet,FALSE,None,1.95
Male,Smartphone,FALSE,None,2.1
Female,Smartphone,TRUE,None,5.88
Male,Smartphone,TRUE,None,2.44
Male,Smartphone,TRUE,None,5.47
Male,Smartphone,FALSE,None,2.34
Male,TV,TRUE,None,2.31
Female,TV,TRUE,None,5.47
Female,Smartphone,TRUE,None,4.29
Female,Tablet,TRUE,None,3.88
Female,TV,TRUE,None,2.46
Female,Smartphone,FALSE,None,1.16
Female,TV,TRUE,None,3.64
Female,Smartphone,TRUE,None,5.86
Female,TV,TRUE,None,5.72
Male,Tablet,TRUE,None,4.33
Male,TV,FALSE,None,0.0
Female,TV,FALSE,None,2.93
Male,Tablet,FALSE,None,0.61
Male,Smartphone,FALSE,None,1.88
Female,Laptop,FALSE,None,2.86
Female,Smartphone,FALSE,None,0.0
Female,TV,TRUE,None,4.82
Female,TV,FALSE,None,1.78
Male,TV,FALSE,None,0.0
Male,Smartphone,TRUE,None,5.14
Female,Tablet,TRUE,None,5.29
Male,Smartphone,FALSE,None,2.57
Male,Smartphone,TRUE,None,5.56
Female,Tablet,TRUE,None,2.77
Male,Tablet,TRUE,None,4.79
Female,Smartphone,TRUE,None,3.89
Female,Smartphone,TRUE,None,2.81
Male,Tablet,TRUE,None,5.62
Female,Laptop,FALSE,None,2.73
Male,TV,TRUE,None,5.02
Female,Smartphone,FALSE,None,1.34
Male,TV,FALSE,None,1.85
Male,TV,FALSE,None,2.88
Female,Smartphone,TRUE,None,6.25
Female,Smartphone,TRUE,None,4.59
Female,TV,TRUE,None,2.67
Male,Tablet,FALSE,None,1.56
Female,TV,TRUE,None,4.38
Female,Tablet,FALSE,None,0.0
Male,Smartphone,TRUE,None,4.96
Male,TV,FALSE,None,1.64
Female,TV,TRUE,None,7.36
Female,Smartphone,FALSE,None,2.79
Female,TV,TRUE,None,5.28
Female,Smartphone,TRUE,None,4.71
Female,Smartphone,TRUE,None,5.72
Male,Tablet,FALSE,None,2.91
Female,Smartphone,TRUE,None,7.3
Female,TV,TRUE,None,2.06
Male,TV,FALSE,None,0.0
Male,Tablet,FALSE,None,0.43
Female,Tablet,FALSE,None,0.0
Female,Tablet,TRUE,None,3.66
Female,Tablet,FALSE,None,0.63
Female,Laptop,FALSE,None,2.28
Female,Smartphone,TRUE,None,4.64
Male,Tablet,FALSE,None,0.0
Male,Smartphone,TRUE,None,5.94
Male,TV,FALSE,None,2.69
Female,Smartphone,TRUE,None,2.64
Female,Tablet,TRUE,None,5.21
Female,Tablet,FALSE,None,0.0
Female,Tablet,FALSE,None,0.0
Female,TV,TRUE,None,5.44
Female,TV,TRUE,None,4.37
Female,Smartphone,TRUE,None,2.69
Female,TV,TRUE,None,2.37
Female,Smartphone,TRUE,None,3.47
Male,TV,FALSE,None,0.0
Male,Smartphone,TRUE,None,12.4
Male,Laptop,FALSE,None,1.89
Female,Smartphone,TRUE,None,4.34
Female,Tablet,FALSE,None,1.48
Female,Smartphone,FALSE,None,2.84
Female,Smartphone,TRUE,None,4.68
Male,TV,TRUE,None,2.34
Female,Tablet,TRUE,None,4.84
Male,Tablet,TRUE,None,7.14
Female,TV,TRUE,None,2.88
Male,Smartphone,TRUE,None,6.7
Female,Smartphone,FALSE,None,0.62
Male,Laptop,TRUE,None,4.11
Male,Smartphone,TRUE,None,5.64
Female,TV,FALSE,None,1.69
Male,Smartphone,FALSE,None,1.77
Female,Smartphone,FALSE,None,2.59
Female,Smartphone,FALSE,None,0.25
Male,Smartphone,FALSE,None,0.88
Male,Smartphone,TRUE,None,3.53
Female,Laptop,TRUE,None,6.83
Male,Smartphone,TRUE,None,2.77
Female,Laptop,FALSE,None,2.28
Male,Smartphone,FALSE,None,2.96
Female,Laptop,TRUE,None,6.53
Female,Tablet,TRUE,None,4.9
Female,TV,TRUE,None,2.85
Female,Laptop,TRUE,None,4.04
Male,Tablet,TRUE,None,2.82
Female,TV,TRUE,None,2.62
Female,Smartphone,TRUE,None,2.91
Female,Smartphone,TRUE,None,5.55
Male,TV,TRUE,None,6.73
Male,Smartphone,FALSE,None,2.99
Female,TV,FALSE,None,1.98
Female,Smartphone,TRUE,None,5.46
Male,TV,FALSE,None,0.75
Male,Smartphone,FALSE,None,0.0
Female,TV,TRUE,None,4.55
Male,TV,TRUE,None,2.06
Female,Smartphone,FALSE,None,0.5
Female,Smartphone,TRUE,None,6.05
Male,Smartphone,TRUE,None,3.12
Male,TV,TRUE,None,2.61
Male,Tablet,TRUE,None,4.05
Male,Smartphone,FALSE,None,2.97
Female,Smartphone,TRUE,None,7.67
Female,Laptop,TRUE,None,5.62
Male,Smartphone,TRUE,None,4.96
Male,TV,TRUE,None,2.38
Male,Laptop,FALSE,None,2.81
Female,TV,FALSE,None,0.8
Female,Laptop,FALSE,None,1.98
Female,Tablet,FALSE,None,0.0
Female,Laptop,TRUE,None,3.61
Male,Laptop,TRUE,None,5.43
Female,Smartphone,FALSE,None,0.96
Male,Smartphone,TRUE,None,4.13
Male,TV,FALSE,None,2.65
Female,Tablet,FALSE,None,1.77
Male,TV,TRUE,None,2.36
Female,Laptop,FALSE,None,2.23
Female,Tablet,FALSE,None,0.0
Male,Laptop,FALSE,None,2.98
Male,Laptop,FALSE,None,2.76
Male,Tablet,TRUE,None,4.0
Female,Smartphone,FALSE,None,0.0
Male,Tablet,TRUE,None,4.85
Male,Smartphone,FALSE,None,2.79
Female,Smartphone,FALSE,None,2.72
Female,Smartphone,TRUE,None,4.54
Female,Laptop,FALSE,None,2.84
Female,Laptop,TRUE,None,3.58
Female,TV,TRUE,None,6.13
Female,Tablet,FALSE,None,1.32
Male,TV,TRUE,None,3.58
Male,Smartphone,FALSE,None,2.28
Female,Smartphone,TRUE,None,2.29
Female,TV,TRUE,None,4.22
Female,Smartphone,TRUE,None,5.33
Male,Smartphone,FALSE,None,2.71
Male,Smartphone,TRUE,None,4.04
Male,Laptop,FALSE,None,2.7
Female,Smartphone,TRUE,None,2.29
Male,TV,TRUE,None,5.64
Female,Smartphone,TRUE,None,2.36
Female,Tablet,FALSE,None,2.0
Female,Laptop,FALSE,None,1.99
Female,Smartphone,TRUE,None,3.96
Female,Smartphone,TRUE,None,5.19
Male,Smartphone,FALSE,None,2.92
Female,Smartphone,FALSE,None,0.52
Male,TV,FALSE,None,0.12
Female,Smartphone,FALSE,None,1.9
Male,TV,FALSE,None,2.68
Female,Laptop,TRUE,None,4.51
Female,Smartphone,TRUE,None,6.66
Male,Laptop,TRUE,None,4.83
Female,Laptop,FALSE,None,1.06
Male,Smartphone,TRUE,None,5.39
Female,TV,FALSE,None,0.0
Male,TV,TRUE,None,2.33
Female,Smartphone,TRUE,None,3.07
Male,Smartphone,TRUE,None,3.9
Male,Smartphone,FALSE,None,1.91
Male,Tablet,TRUE,None,2.19
Male,TV,FALSE,None,2.58
Female,Tablet,FALSE,None,1.03
Male,TV,TRUE,None,3.55
Male,Tablet,FALSE,None,0.0
Female,TV,FALSE,None,1.7
Female,Smartphone,TRUE,None,7.78
Female,Laptop,TRUE,None,4.97
Male,Tablet,TRUE,None,6.37
Female,Smartphone,TRUE,None,2.67
Male,Smartphone,FALSE,None,2.16
Male,TV,TRUE,None,4.55
Female,TV,FALSE,None,1.62
Female,Laptop,TRUE,None,4.49
Male,Smartphone,TRUE,None,4.46
Male,Smartphone,TRUE,None,3.74
Male,TV,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.28
Male,Tablet,TRUE,None,2.59
Male,TV,TRUE,None,5.4
Female,TV,TRUE,None,5.81
Female,TV,FALSE,None,1.47
Female,Smartphone,TRUE,None,3.74
Female,Tablet,FALSE,None,2.87
Female,Smartphone,FALSE,None,0.0
Male,Smartphone,TRUE,None,6.35
Male,Smartphone,FALSE,None,2.87
Male,Laptop,TRUE,None,6.52
Female,Tablet,FALSE,None,0.0
Female,TV,FALSE,None,2.81
Male,Laptop,FALSE,None,2.41
Female,Tablet,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.92
Male,TV,TRUE,None,3.47
Female,Smartphone,FALSE,None,0.0
Female,TV,FALSE,None,0.0
Female,Smartphone,FALSE,None,0.0
Male,Smartphone,TRUE,None,4.94
Male,TV,TRUE,None,7.07
Male,Smartphone,FALSE,None,0.68
Female,TV,FALSE,None,0.0
Female,Smartphone,TRUE,None,5.54
Male,TV,TRUE,None,3.78
Female,Laptop,TRUE,None,4.84
Male,TV,FALSE,None,0.75
Male,Smartphone,FALSE,None,2.39
Female,Smartphone,TRUE,None,4.14
Female,Tablet,TRUE,None,3.25
Male,Smartphone,TRUE,None,3.53
Female,Tablet,FALSE,None,2.51
Female,Tablet,TRUE,None,2.37
Female,TV,TRUE,None,3.68
Female,Tablet,TRUE,None,5.14
Female,Smartphone,FALSE,None,0.52
Male,Smartphone,TRUE,None,3.57
Male,Smartphone,TRUE,None,4.89
Male,Laptop,TRUE,None,5.24
Male,TV,TRUE,None,3.14
Male,Smartphone,FALSE,None,2.89
Male,Laptop,TRUE,None,4.16
Male,TV,TRUE,None,2.32
Female,TV,FALSE,None,2.41
Male,TV,TRUE,None,3.42
Male,Tablet,TRUE,None,5.51
Male,Laptop,TRUE,None,3.67
Male,Smartphone,TRUE,None,5.85
Female,Laptop,TRUE,None,3.39
Male,Smartphone,TRUE,None,2.75
Female,Laptop,FALSE,None,1.57
Male,Laptop,FALSE,None,2.71
Male,Smartphone,TRUE,None,3.06
Male,Smartphone,FALSE,None,0.0
Female,TV,TRUE,None,2.37
Male,Smartphone,TRUE,None,7.05
Female,Smartphone,TRUE,None,4.91
Male,Smartphone,FALSE,None,1.76
Female,Smartphone,FALSE,None,1.78
Female,Laptop,TRUE,None,3.45
Male,Smartphone,TRUE,None,2.14
Female,Tablet,FALSE,None,1.6
Female,TV,TRUE,None,3.6
Male,Tablet,FALSE,None,0.0
Female,Smartphone,TRUE,None,4.17
Female,Tablet,TRUE,None,2.34
Male,Smartphone,TRUE,None,7.62
Male,TV,TRUE,None,3.98
Female,Smartphone,FALSE,None,0.8
Male,Smartphone,FALSE,None,2.76
Female,TV,FALSE,None,1.44
Female,TV,FALSE,None,2.87
Male,Smartphone,TRUE,None,5.22
Male,Tablet,FALSE,None,0.04
Female,Smartphone,FALSE,None,0.42
Female,Smartphone,TRUE,None,5.79
Female,Smartphone,TRUE,None,3.29
Female,TV,TRUE,None,4.45
Female,Smartphone,FALSE,None,1.38
Male,Laptop,TRUE,None,3.25
Male,Smartphone,TRUE,None,4.38
Female,Smartphone,FALSE,None,0.0
Female,Tablet,FALSE,None,2.4
Female,Laptop,TRUE,None,4.88
Male,Smartphone,FALSE,None,0.0
Female,TV,TRUE,None,2.64
Male,Smartphone,FALSE,None,0.28
Female,TV,FALSE,None,1.65
Male,TV,TRUE,None,5.78
Male,TV,TRUE,None,4.09
Male,Smartphone,TRUE,None,5.8
Male,Smartphone,TRUE,None,3.41
Female,Smartphone,FALSE,None,2.64
Male,TV,FALSE,None,0.0
Female,TV,FALSE,None,2.11
Male,Laptop,TRUE,None,5.61
Female,TV,TRUE,None,5.16
Female,Smartphone,TRUE,None,6.72
Male,Smartphone,TRUE,None,7.53
Male,Smartphone,FALSE,None,1.55
Female,Smartphone,FALSE,None,0.36
Female,Smartphone,FALSE,None,2.67
Male,TV,TRUE,None,5.4
Female,Smartphone,FALSE,None,2.14
Female,Smartphone,FALSE,None,2.92
Male,Laptop,TRUE,None,5.12
Male,Laptop,FALSE,None,2.51
Female,Smartphone,TRUE,None,4.3
Female,TV,TRUE,None,2.1
Male,Tablet,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.82
Male,Smartphone,TRUE,None,4.81
Female,Smartphone,TRUE,None,5.11
Male,Smartphone,FALSE,None,1.63
Female,Smartphone,FALSE,None,0.24
Female,Tablet,TRUE,None,5.11
Female,TV,FALSE,None,2.27
Female,Smartphone,FALSE,None,1.77
Female,TV,TRUE,None,5.7
Female,Laptop,TRUE,None,3.26
Male,TV,TRUE,None,4.71
Female,Laptop,FALSE,None,2.95
Female,Smartphone,TRUE,None,4.86
Female,Smartphone,TRUE,None,4.14
Male,Tablet,FALSE,None,2.92
Male,Smartphone,FALSE,None,1.98
Male,TV,FALSE,None,2.78
Male,TV,TRUE,None,3.96
Male,TV,TRUE,None,4.88
Female,Smartphone,FALSE,None,2.04
Male,Smartphone,FALSE,None,2.75
Female,Laptop,TRUE,None,4.19
Female,Smartphone,TRUE,None,4.15
Female,TV,FALSE,None,0.46
Male,Tablet,TRUE,None,3.99
Male,Tablet,FALSE,None,2.87
Female,Tablet,FALSE,None,2.38
Male,TV,FALSE,None,1.79
Female,Smartphone,FALSE,None,0.74
Male,TV,TRUE,None,6.41
Female,Smartphone,FALSE,None,0.0
Male,Tablet,TRUE,None,7.27
Female,Smartphone,FALSE,None,2.55
Male,Tablet,FALSE,None,2.69
Female,TV,TRUE,None,9.98
Female,Smartphone,FALSE,None,2.27
Male,TV,TRUE,None,2.99
Female,Smartphone,FALSE,None,2.9
Male,Smartphone,TRUE,None,2.67
Female,Smartphone,TRUE,None,4.62
Male,Smartphone,TRUE,None,4.14
Male,Smartphone,TRUE,None,3.54
Male,Laptop,FALSE,None,2.94
Male,Smartphone,TRUE,None,4.27
Female,Smartphone,TRUE,None,3.28
Female,Smartphone,TRUE,None,2.56
Female,Tablet,FALSE,None,2.34
Male,Smartphone,TRUE,None,5.81
Female,TV,FALSE,None,0.0
Female,TV,TRUE,None,5.16
Male,Smartphone,FALSE,None,0.8
Male,Tablet,TRUE,None,2.89
Male,Smartphone,FALSE,None,2.01
Male,TV,TRUE,None,4.1
Male,Tablet,TRUE,None,7.15
Male,Laptop,TRUE,None,5.67
Female,TV,FALSE,None,1.62
Male,Smartphone,TRUE,None,2.63
Male,Laptop,FALSE,None,1.59
Male,TV,TRUE,None,6.81
Male,Smartphone,TRUE,None,3.92
Male,Smartphone,FALSE,None,1.92
Male,Smartphone,TRUE,None,2.97
Female,Smartphone,TRUE,None,4.62
Female,Tablet,FALSE,None,2.84
Male,Smartphone,TRUE,None,6.24
Male,Smartphone,TRUE,None,2.03
Female,Smartphone,FALSE,None,2.77
Female,Smartphone,TRUE,None,5.74
Female,TV,TRUE,None,5.75
Female,Smartphone,TRUE,None,6.5
Female,Smartphone,TRUE,None,4.39
Female,Tablet,TRUE,None,4.52
Female,TV,FALSE,None,0.24
Male,TV,FALSE,None,2.9
Female,Laptop,TRUE,None,3.27
Male,Smartphone,FALSE,None,0.08
Male,Smartphone,TRUE,None,4.06
Female,Tablet,FALSE,None,0.26
Female,Smartphone,FALSE,None,0.0
Male,Smartphone,TRUE,None,6.99
Male,Tablet,TRUE,None,2.87
Female,TV,TRUE,None,4.46
Male,TV,FALSE,None,0.0
Male,Laptop,TRUE,None,5.73
Male,Smartphone,FALSE,None,2.68
Male,TV,FALSE,None,1.07
Male,Laptop,FALSE,None,2.0
Male,Smartphone,TRUE,None,3.73
Female,Tablet,TRUE,None,2.95
Female,Smartphone,FALSE,None,3.0
Female,Laptop,TRUE,None,3.61
Female,Laptop,FALSE,None,2.09
Male,Laptop,TRUE,None,3.86
Male,TV,FALSE,None,2.81
Male,Laptop,FALSE,None,2.91
Male,TV,FALSE,None,1.05
Male,Smartphone,TRUE,None,3.83
Male,TV,TRUE,None,4.35
Female,Smartphone,FALSE,None,0.08
Male,Smartphone,TRUE,None,5.13
Male,Smartphone,TRUE,None,4.86
Female,Smartphone,FALSE,None,2.87
Female,Smartphone,TRUE,None,8.42
Female,Laptop,TRUE,None,5.17
Female,Smartphone,TRUE,None,3.34
Female,Laptop,FALSE,None,2.28
Male,Smartphone,FALSE,None,1.98
Female,Smartphone,FALSE,None,1.2
Male,Tablet,TRUE,None,4.96
Female,TV,TRUE,None,4.06
Male,Smartphone,FALSE,None,2.87
Female,Tablet,FALSE,None,0.42
Male,Smartphone,TRUE,None,5.2
Male,Smartphone,TRUE,None,4.76
Male,Smartphone,TRUE,None,3.83
Female,Laptop,FALSE,None,2.95
Female,TV,FALSE,None,1.31
Female,Smartphone,FALSE,None,1.88
Female,Tablet,FALSE,None,0.36
Female,Tablet,TRUE,None,6.86
Female,Smartphone,FALSE,None,0.62
Female,TV,TRUE,None,7.15
Female,Tablet,FALSE,None,2.74
Female,TV,FALSE,None,0.78
Female,Smartphone,TRUE,None,4.92
Male,Smartphone,FALSE,None,0.0
Male,TV,FALSE,None,0.79
Female,TV,FALSE,None,1.5
Male,Tablet,TRUE,None,4.51
Male,TV,TRUE,None,2.19
Male,Smartphone,FALSE,None,0.0
Male,Smartphone,TRUE,None,3.59
Female,Smartphone,FALSE,None,2.69
Female,Smartphone,TRUE,None,4.06
Female,Smartphone,TRUE,None,4.15
Male,Smartphone,TRUE,None,4.59
Male,Smartphone,TRUE,None,4.93
Female,Smartphone,FALSE,None,2.45
Female,TV,TRUE,None,7.2
Female,Smartphone,TRUE,None,3.51
Male,Tablet,TRUE,None,2.44
Female,Smartphone,TRUE,None,4.03
Female,TV,TRUE,None,3.79
Male,Smartphone,FALSE,None,2.54
Male,TV,TRUE,None,5.64
Male,Tablet,FALSE,None,1.51
Female,Smartphone,FALSE,None,1.76
Male,Smartphone,TRUE,None,2.77
Female,TV,TRUE,None,8.14
Male,Tablet,FALSE,None,2.54
Male,Tablet,TRUE,None,4.84
Male,Smartphone,FALSE,None,2.72
Female,Smartphone,FALSE,None,2.81
Female,TV,TRUE,None,7.64
Male,Smartphone,TRUE,None,2.35
Male,Smartphone,TRUE,None,3.71
Male,TV,TRUE,None,5.59
Male,Smartphone,TRUE,None,2.67
Male,Smartphone,TRUE,None,4.81
Female,Smartphone,FALSE,None,2.59
Male,Tablet,TRUE,None,2.9
Female,TV,FALSE,None,0.0
Female,Smartphone,TRUE,None,3.43
Male,Smartphone,TRUE,None,6.71
Female,Smartphone,TRUE,None,5.15
Female,Smartphone,TRUE,None,3.24
Female,Smartphone,TRUE,None,5.57
Female,Laptop,TRUE,None,4.64
Male,TV,FALSE,None,0.06
Male,Smartphone,FALSE,None,2.94
Male,Tablet,FALSE,None,0.62
Male,TV,FALSE,None,2.84
Female,Smartphone,FALSE,None,0.0
Male,TV,FALSE,None,2.64
Male,TV,TRUE,None,3.94
Male,Laptop,TRUE,None,4.28
Female,TV,TRUE,None,2.83
Female,Smartphone,FALSE,None,2.19
Male,Tablet,TRUE,None,2.72
Female,Smartphone,TRUE,None,6.62
Female,Smartphone,TRUE,None,6.08
Female,Smartphone,FALSE,None,0.63
Female,TV,FALSE,None,0.0
Female,Smartphone,TRUE,None,5.09
Male,Smartphone,TRUE,None,5.77
Male,Smartphone,FALSE,None,2.86
Male,Smartphone,FALSE,None,1.77
Male,TV,FALSE,None,0.0
Male,TV,FALSE,None,0.14
Male,Tablet,FALSE,None,2.94
Male,TV,FALSE,None,0.66
Female,TV,FALSE,None,0.02
Male,Smartphone,TRUE,None,4.11
Female,Tablet,FALSE,None,1.94
Female,TV,TRUE,None,5.65
Male,Tablet,FALSE,None,1.59
Female,Tablet,FALSE,None,1.31
Female,Smartphone,TRUE,None,2.02
Female,TV,TRUE,None,6.77
Female,Tablet,FALSE,None,1.3
Female,TV,TRUE,None,4.62
Male,Tablet,TRUE,None,2.1
Male,Smartphone,FALSE,None,2.43
Female,Laptop,FALSE,None,2.35
Female,TV,TRUE,None,5.22
Male,TV,TRUE,None,2.87
Female,Smartphone,FALSE,None,2.62
Male,Tablet,FALSE,None,1.19
Female,Smartphone,TRUE,None,4.3
Female,Smartphone,TRUE,None,3.89
Female,TV,TRUE,None,2.31
Female,Smartphone,TRUE,None,5.69
Male,Smartphone,TRUE,None,6.34
Female,TV,TRUE,None,3.94
